id,Company,TypeName,Inches,Ram,OpSys,Weight,ScreenWidth,ScreenHeight,Touchscreen,IPS,marca_cpu,velocidad_cpu,total_almacenamiento_gb,ssd,hdd,flash,GPU_Intel,GPU_AMD,GPU_Nvidia,Price_euros
700,10,0,14.0,8.0,5,1.8,1920,1080,1,1,1,2.5,256.0,1,0,0,1,0,0,1669.0
127,10,3,15.6,4.0,5,1.85,1920,1080,0,0,1,2.7,1024.0,0,1,0,1,0,0,779.0
1228,2,4,15.6,16.0,5,1.63,1920,1080,0,0,1,2.7,512.0,1,0,0,0,0,1,1468.0
203,17,3,14.0,4.0,5,1.3,1920,1080,0,1,1,1.1,32.0,0,0,1,1,0,0,260.0
262,7,4,12.5,8.0,5,1.26,1920,1080,0,0,1,2.7,256.0,1,0,0,1,0,0,1335.0
883,4,1,17.3,32.0,5,4.42,1920,1080,0,0,1,2.6,1280.0,1,1,0,0,0,1,2800.0
976,10,4,14.0,16.0,5,1.7,1920,1080,0,0,1,2.7,512.0,1,0,0,1,0,0,2299.0
484,0,1,17.3,16.0,5,4.2,1920,1080,0,1,1,2.8,1280.0,1,1,0,0,0,1,2599.0
148,10,5,15.6,16.0,5,2.3,3840,2160,0,1,1,2.8,512.0,1,0,0,0,0,1,2445.0
893,7,3,15.6,4.0,5,2.1,1920,1080,0,1,1,2.7,500.0,0,1,0,0,1,0,689.0
798,0,3,15.6,4.0,5,2.1,1366,768,0,0,0,3.0,1024.0,0,1,0,0,1,0,395.0
219,2,0,11.6,4.0,5,1.5,1366,768,1,0,1,1.1,32.0,0,0,1,1,0,0,375.0
969,10,3,15.6,8.0,4,2.2,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,549.0
1046,0,3,15.6,4.0,5,2.23,1920,1080,0,0,1,2.0,1024.0,0,1,0,0,0,1,544.0
252,4,1,15.6,16.0,5,2.59,1920,1080,0,0,1,2.6,1024.0,0,1,0,0,0,1,879.01
796,10,0,13.3,8.0,5,1.19,1920,1080,1,1,1,1.8,512.0,1,0,0,1,0,0,1499.0
220,4,3,15.6,32.0,5,2.06,3840,2160,1,0,1,2.8,1024.0,1,0,0,0,0,1,2639.0
882,7,3,17.3,16.0,5,2.5,1920,1080,0,0,1,1.8,512.0,1,0,0,0,0,1,1271.0
1016,11,1,15.6,8.0,5,2.4,1920,1080,0,0,1,2.5,256.0,1,0,0,0,0,1,1199.0
403,0,3,15.6,4.0,5,2.1,1366,768,0,0,0,3.0,128.0,1,0,0,0,1,0,426.0
292,10,4,14.0,8.0,5,1.32,1920,1080,0,1,1,2.5,256.0,1,0,0,1,0,0,1799.0
571,10,4,14.0,8.0,7,1.7,1920,1080,0,0,1,2.6,256.0,1,0,0,1,0,0,1499.0
360,10,3,15.6,4.0,4,2.2,1920,1080,0,0,1,2.0,256.0,1,0,0,1,0,0,444.0
1026,0,3,15.6,8.0,2,2.4,1920,1080,0,0,1,2.8,1024.0,0,1,0,0,0,1,779.0
141,15,4,13.3,8.0,5,1.31,1920,1080,1,0,1,2.7,256.0,1,0,0,1,0,0,1599.0
1065,16,3,15.6,4.0,5,2.0,1366,768,0,0,1,2.4,500.0,0,1,0,1,0,0,489.0
471,4,3,15.6,8.0,5,2.2,1920,1080,0,0,1,1.6,256.0,1,0,0,0,1,0,797.41
1017,2,1,17.3,16.0,5,2.73,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,2049.9
600,4,3,15.6,4.0,5,1.8,1366,768,0,0,1,1.6,500.0,0,1,0,1,0,0,309.0
1011,0,2,11.6,2.0,1,1.3,1366,768,0,0,1,1.5,32.0,1,0,0,1,0,0,174.0
643,2,4,13.3,16.0,5,1.1,1920,1080,1,0,1,2.7,512.0,1,0,0,1,0,0,1748.9
553,4,4,13.3,4.0,5,1.4,1920,1080,0,1,1,1.6,256.0,1,0,0,0,1,0,818.35
1086,10,3,15.6,4.0,4,2.2,1366,768,0,0,1,1.1,1024.0,0,1,0,1,0,0,359.99
1059,4,3,15.6,4.0,2,2.18,1920,1080,0,0,1,2.5,128.0,1,0,0,0,1,0,569.0
288,7,3,13.3,4.0,5,1.49,1920,1080,0,1,1,1.6,128.0,1,0,0,1,0,0,726.0
230,7,3,15.6,4.0,5,1.86,1366,768,0,0,0,1.8,500.0,0,1,0,0,1,0,297.0
611,7,3,13.3,4.0,5,1.49,1366,768,0,0,1,2.4,500.0,0,1,0,1,0,0,800.0
911,7,3,15.6,4.0,5,2.1,1366,768,0,0,0,1.5,500.0,0,1,0,0,1,0,330.0
1212,7,3,15.6,8.0,5,1.84,1920,1080,0,0,1,2.7,256.0,1,0,0,1,0,0,1219.0
1139,10,3,15.6,8.0,4,2.2,1920,1080,0,0,1,2.7,1024.0,0,1,0,0,0,1,685.0
1226,4,3,14.0,8.0,5,1.6,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,859.0
418,7,3,13.3,8.0,5,1.11,1920,1080,0,1,1,2.5,256.0,1,0,0,1,0,0,1149.0
162,2,3,14.0,4.0,5,1.63,1366,768,0,0,1,1.1,32.0,0,0,1,1,0,0,299.0
49,12,0,11.6,4.0,5,1.16,1920,1080,1,1,1,1.1,32.0,1,0,0,1,0,0,299.0
980,7,3,15.6,4.0,4,2.1,1920,1080,0,0,1,2.0,500.0,0,1,0,1,0,0,349.0
970,11,1,15.6,16.0,5,2.94,1920,1080,0,0,1,2.6,1280.0,1,1,0,0,0,1,1819.0
367,7,3,15.6,8.0,5,1.86,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,690.0
239,7,3,15.6,4.0,4,1.86,1920,1080,0,0,1,2.0,500.0,0,1,0,1,0,0,344.99
778,10,0,14.0,8.0,5,1.27,2560,1440,1,1,1,2.5,256.0,1,0,0,1,0,0,2339.0
17,4,3,15.6,4.0,2,2.09,1366,768,0,0,1,2.3,500.0,0,1,0,1,0,0,523.63
784,4,4,12.5,8.0,7,1.5,1366,768,0,0,1,2.3,256.0,1,0,0,1,0,0,1413.1
1121,2,0,13.3,8.0,5,1.1,1920,1080,1,0,1,1.6,256.0,1,0,0,1,0,0,1315.0
422,2,2,11.6,2.0,5,0.98,1366,768,0,0,1,1.44,32.0,0,0,1,1,0,0,191.9
1042,7,1,17.3,12.0,5,3.35,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,1999.0
842,4,3,15.6,8.0,5,2.06,3840,2160,1,0,1,2.5,256.0,1,0,0,0,0,1,1749.0
1260,10,3,15.6,4.0,5,2.1,1366,768,0,0,1,2.0,500.0,0,1,0,1,0,0,489.9
460,7,5,15.6,8.0,5,3.14,1920,1080,0,0,1,2.8,256.0,1,0,0,0,0,1,2064.9
985,2,3,15.6,6.0,5,2.0,1920,1080,0,0,1,2.4,256.0,1,0,0,0,0,1,577.0
614,11,1,15.6,16.0,5,1.91,1920,1080,0,0,1,2.6,1152.0,1,1,0,0,0,1,2153.37
176,5,3,15.6,8.0,5,2.2,1366,768,0,0,1,2.5,256.0,1,0,0,1,0,0,799.0
167,13,4,13.5,8.0,6,1.252,2256,1504,1,0,1,2.5,256.0,1,0,0,1,0,0,1340.0
78,10,3,15.6,4.0,5,2.2,1920,1080,0,0,1,1.1,500.0,0,1,0,1,0,0,344.0
1201,10,1,15.6,8.0,4,2.4,1920,1080,0,1,1,2.8,1280.0,1,1,0,0,0,1,1149.0
676,2,1,17.3,16.0,5,3.6,1920,1080,0,0,1,2.9,256.0,1,0,0,0,0,1,2999.0
1131,2,3,14.0,8.0,5,2.0,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,945.0
1220,10,1,15.6,8.0,5,2.6,1920,1080,0,1,1,2.6,1152.0,1,1,0,0,0,1,1272.0
511,7,2,11.6,2.0,5,1.17,1366,768,0,0,1,1.6,32.0,0,0,1,1,0,0,209.0
1050,10,3,15.6,6.0,5,2.4,1920,1080,0,0,1,2.3,128.0,1,0,0,0,0,1,569.0
574,1,4,13.3,8.0,8,1.37,2560,1600,0,1,1,2.3,256.0,1,0,0,1,0,0,1518.55
1108,2,1,17.3,16.0,5,4.3,1920,1080,0,1,1,2.6,1152.0,1,1,0,0,0,1,2299.0
331,2,1,17.3,16.0,5,2.99,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,1749.0
380,0,3,15.6,4.0,5,2.1,1366,768,0,0,1,2.5,256.0,1,0,0,1,0,0,599.0
94,2,0,13.3,8.0,5,1.1,1920,1080,1,0,1,2.5,256.0,1,0,0,1,0,0,1358.0
1091,10,4,14.0,8.0,5,1.13,1920,1080,0,1,1,2.7,512.0,1,0,0,1,0,0,2499.0
533,16,3,15.6,4.0,5,2.1,1366,768,0,0,1,2.1,128.0,1,0,0,1,0,0,498.0
1093,10,3,15.6,4.0,4,2.2,1366,768,0,0,1,2.0,128.0,1,0,0,1,0,0,369.0
31,7,4,15.6,8.0,5,1.83,1920,1080,0,1,1,1.8,256.0,1,0,0,0,0,1,699.0
522,2,4,14.0,8.0,5,1.25,1920,1080,0,0,1,2.7,256.0,1,0,0,1,0,0,1049.0
470,2,3,15.6,8.0,5,2.0,1920,1080,0,0,1,1.1,128.0,1,0,0,1,0,0,581.9
950,4,3,15.6,16.0,2,2.36,1920,1080,0,0,1,2.7,256.0,1,0,0,0,1,0,899.0
1165,2,0,12.5,8.0,1,1.2,1920,1080,0,0,1,1.2,64.0,0,0,1,1,0,0,1159.0
1170,7,5,17.3,8.0,7,3.0,1920,1080,0,1,1,2.6,256.0,1,0,0,0,0,1,3949.4
735,4,5,15.6,16.0,5,2.17,1920,1080,0,1,1,2.7,256.0,1,0,0,0,0,1,1975.0
523,10,3,14.0,8.0,5,1.58,1920,1080,0,1,1,2.7,256.0,1,0,0,1,0,0,1480.0
681,10,3,15.6,8.0,4,2.32,1920,1080,0,0,1,2.3,1024.0,0,1,0,0,1,0,599.0
694,15,4,13.3,16.0,5,0.81,1920,1080,0,0,1,2.7,256.0,1,0,0,1,0,0,1649.0
728,1,4,12.0,8.0,8,0.92,2304,1440,0,1,1,1.2,256.0,1,0,0,1,0,0,1262.4
932,7,3,17.3,8.0,5,2.5,1920,1080,0,0,1,1.6,1024.0,0,1,0,0,0,1,896.0
873,2,1,15.6,8.0,5,2.5,1920,1080,0,0,1,2.8,256.0,1,0,0,0,0,1,999.0
144,7,3,17.3,8.0,5,2.5,1920,1080,0,1,1,1.6,1024.0,0,1,0,0,0,1,914.0
378,10,3,15.6,6.0,5,2.4,1920,1080,0,0,1,2.5,1024.0,0,1,0,1,0,0,564.0
982,7,3,15.6,8.0,5,2.04,1366,768,1,0,1,2.5,1024.0,0,1,0,1,0,0,559.0
341,10,3,15.6,4.0,5,2.2,1920,1080,0,0,1,2.7,1024.0,0,1,0,0,0,1,799.0
311,2,1,17.3,16.0,5,3.2,1920,1080,0,0,0,3.0,1280.0,1,1,0,0,1,0,1549.0
953,7,3,17.3,8.0,5,2.63,1600,900,0,0,1,2.5,1024.0,0,1,0,0,0,1,910.0
232,7,3,15.6,6.0,5,2.04,1920,1080,0,0,1,2.0,1024.0,0,1,0,0,1,0,539.0
983,10,3,15.6,4.0,4,1.9,1366,768,0,0,1,1.1,128.0,1,0,0,1,0,0,270.62
165,10,3,17.3,8.0,5,3.0,1600,900,0,0,1,2.3,0.0,0,1,0,0,1,0,659.0
538,10,3,15.6,4.0,5,2.1,1920,1080,0,0,1,2.5,2048.0,0,1,0,1,0,0,621.45
1096,7,3,13.3,8.0,5,1.49,1920,1080,0,0,1,1.6,512.0,1,0,0,1,0,0,959.0
449,2,0,13.3,8.0,5,1.1,1920,1080,1,0,1,1.8,1024.0,1,0,0,1,0,0,1499.0
1290,7,3,17.3,8.0,5,2.54,1600,900,0,0,1,2.0,1024.0,0,1,0,1,0,0,489.0
665,10,3,15.6,4.0,4,1.9,1366,768,0,0,1,1.1,1024.0,0,1,0,1,0,0,252.36
693,10,3,15.6,8.0,5,1.9,1920,1080,0,0,1,2.5,1152.0,1,1,0,0,1,0,813.0
270,4,3,15.6,4.0,5,2.2,1366,768,0,0,1,2.0,1024.0,0,1,0,0,1,0,545.67
519,7,1,15.6,8.0,5,2.2,1920,1080,0,1,1,2.8,1152.0,1,1,0,0,0,1,1099.0
710,10,4,12.5,8.0,5,1.36,1920,1080,0,1,1,2.6,256.0,1,0,0,1,0,0,1760.0
236,7,3,14.0,8.0,5,1.63,1920,1080,0,0,1,1.6,256.0,1,0,0,1,0,0,860.0
1194,4,3,15.6,8.0,2,2.14,1920,1080,0,0,1,1.8,256.0,1,0,0,0,1,0,735.07
1075,17,3,14.0,2.0,5,1.45,1366,768,0,0,1,1.44,32.0,0,0,1,1,0,0,210.8
498,7,1,17.3,8.0,5,3.35,1920,1080,0,1,1,2.3,1152.0,1,1,0,0,0,1,1129.0
135,2,3,15.6,8.0,5,2.0,1920,1080,0,0,1,2.7,1280.0,1,1,0,1,0,0,1224.0
1241,10,3,17.3,6.0,5,2.8,1600,900,0,0,1,2.5,1024.0,0,1,0,0,0,1,649.0
67,7,4,12.5,4.0,5,1.26,1920,1080,0,0,1,2.3,500.0,0,1,0,1,0,0,1579.0
964,2,3,15.6,4.0,2,2.0,1366,768,0,0,1,1.1,500.0,0,1,0,1,0,0,224.0
39,4,3,15.6,8.0,5,2.33,1920,1080,0,0,1,2.7,256.0,1,0,0,0,1,0,899.0
703,7,3,15.6,6.0,5,1.91,1920,1080,0,0,1,1.6,256.0,1,0,0,0,1,0,619.0
568,4,4,12.5,8.0,5,1.36,1920,1080,1,0,1,2.5,256.0,1,0,0,1,0,0,1472.2
563,10,4,14.0,8.0,5,1.32,1920,1080,0,1,1,2.5,256.0,1,0,0,1,0,0,1499.0
591,10,0,15.6,8.0,5,2.08,1920,1080,1,0,1,2.5,256.0,1,0,0,0,1,0,959.0
921,4,3,15.6,8.0,5,2.2,1920,1080,0,0,1,1.8,2176.0,1,1,0,0,1,0,985.0
481,2,1,17.3,12.0,2,3.0,1920,1080,0,0,1,2.8,1024.0,0,1,0,0,0,1,949.0
1140,16,3,15.6,8.0,5,2.0,1920,1080,0,1,1,2.5,500.0,0,1,0,1,0,0,1064.0
249,4,5,15.6,8.0,5,1.78,1920,1080,0,0,1,2.8,256.0,1,0,0,0,0,1,2408.0
510,0,4,14.0,8.0,5,1.6,1920,1080,0,1,1,1.8,256.0,1,0,0,1,0,0,884.0
455,4,3,15.6,8.0,5,2.3,1366,768,1,0,1,2.4,1024.0,0,1,0,1,0,0,469.01
767,16,4,12.5,8.0,5,1.1,1920,1080,1,0,1,2.7,512.0,1,0,0,1,0,0,1790.0
225,10,3,15.6,4.0,5,2.1,1366,768,0,0,1,2.0,128.0,1,0,0,1,0,0,429.0
963,4,3,13.3,4.0,5,1.65,1366,768,0,0,1,2.0,500.0,0,1,0,1,0,0,849.0
208,10,0,14.0,4.0,5,1.8,1920,1080,1,1,1,2.5,128.0,1,0,0,1,0,0,638.0
150,2,3,15.6,4.0,5,2.0,1366,768,0,0,1,2.5,256.0,1,0,0,1,0,0,586.19
850,7,3,15.6,4.0,5,1.63,1366,768,0,0,1,2.0,128.0,1,0,0,1,0,0,689.0
196,10,0,13.3,8.0,5,1.3,1920,1080,1,1,1,2.5,256.0,1,0,0,1,0,0,1034.0
1031,7,3,15.6,4.0,5,2.04,1920,1080,0,0,1,2.4,500.0,0,1,0,1,0,0,685.0
597,11,1,14.0,16.0,5,1.7,1920,1080,0,0,1,2.6,1280.0,1,1,0,0,0,1,1769.0
105,7,3,15.6,8.0,5,2.04,1366,768,0,0,1,2.5,1024.0,0,1,0,0,0,1,846.5
646,10,3,15.6,4.0,5,2.2,1920,1080,0,0,1,2.0,500.0,0,1,0,1,0,0,409.0
843,2,3,15.6,4.0,2,2.0,1366,768,0,0,1,1.1,1024.0,0,1,0,1,0,0,398.99
303,4,0,13.3,8.0,5,1.62,1920,1080,1,0,1,1.8,256.0,1,0,0,1,0,0,869.01
1,4,3,15.6,4.0,5,2.06,1366,768,0,0,1,2.3,500.0,0,1,0,1,0,0,481.98
815,4,3,15.6,6.0,5,2.3,1366,768,0,0,1,2.4,1024.0,0,1,0,1,0,0,459.0
444,2,0,13.3,8.0,5,1.27,1920,1080,1,1,1,2.5,256.0,1,0,0,1,0,0,928.0
1149,10,3,13.3,8.0,5,1.4,1920,1080,0,1,1,2.4,256.0,1,0,0,1,0,0,949.0
678,7,3,17.3,16.0,5,2.9,1920,1080,0,1,1,1.8,1024.0,0,1,0,0,0,1,1059.0
271,10,3,15.6,16.0,5,2.5,1920,1080,0,0,1,2.5,0.0,0,0,0,0,1,0,1099.0
607,11,1,15.6,16.0,5,1.8,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,2094.48
731,4,3,15.6,16.0,5,2.06,3840,2160,1,0,1,2.8,512.0,1,0,0,0,0,1,2397.0
642,2,1,17.3,8.0,5,3.0,1920,1080,0,0,1,2.8,1024.0,0,1,0,0,0,1,1187.0
121,4,1,15.6,8.0,5,2.65,1920,1080,0,0,1,2.5,256.0,1,0,0,0,0,1,1195.0
499,2,1,17.3,8.0,5,3.0,1920,1080,0,0,1,2.5,1152.0,1,1,0,0,0,1,938.0
997,2,3,15.6,4.0,5,2.2,1366,768,0,0,1,2.5,500.0,0,1,0,0,0,1,720.32
1270,4,1,15.6,8.0,5,2.56,1920,1080,0,0,1,2.5,1024.0,0,1,0,0,0,1,819.0
1301,4,3,15.6,8.0,5,2.06,1920,1080,0,0,1,2.5,1024.0,0,1,0,1,0,0,955.0
344,4,1,15.6,8.0,5,2.62,3840,2160,0,0,1,2.8,1152.0,1,1,0,0,0,1,1498.0
748,4,3,15.6,16.0,5,2.06,3840,2160,1,0,1,2.8,1024.0,1,0,0,0,0,1,2399.0
786,7,3,17.3,8.0,5,2.5,1600,900,0,0,1,2.0,256.0,1,0,0,1,0,0,639.9
163,10,1,15.6,8.0,5,2.4,1920,1080,0,1,1,2.5,1024.0,0,1,0,0,0,1,819.0
187,2,3,15.6,8.0,5,2.37,1920,1080,0,0,1,2.5,1024.0,0,1,0,1,0,0,749.0
550,4,3,15.6,4.0,5,2.29,1366,768,0,0,1,2.0,500.0,0,1,0,1,0,0,490.0
696,7,3,15.6,4.0,5,1.86,1366,768,0,0,0,2.5,256.0,1,0,0,0,1,0,369.0
1294,7,3,15.6,4.0,5,1.86,1366,768,0,0,1,2.5,500.0,0,1,0,1,0,0,485.0
1113,2,4,15.6,16.0,5,1.8,1920,1080,0,0,1,2.8,512.0,1,0,0,0,0,1,1983.0
1186,7,0,11.6,4.0,1,1.4,1366,768,1,0,1,1.1,32.0,0,0,1,1,0,0,615.0
174,4,3,15.6,16.0,5,1.93,1920,1080,0,0,1,2.6,512.0,1,0,0,1,0,0,1426.66
1195,7,0,13.3,8.0,5,1.48,1920,1080,1,0,1,2.4,256.0,1,0,0,1,0,0,1629.0
576,0,3,15.6,4.0,5,2.4,1366,768,0,0,1,2.0,500.0,0,1,0,1,0,0,410.8
57,7,3,15.6,4.0,5,1.86,1920,1080,0,0,1,1.6,256.0,1,0,0,1,0,0,398.99
569,16,3,13.3,8.0,5,1.5,1366,768,0,0,1,2.3,256.0,1,0,0,1,0,0,1210.0
10,2,1,17.3,16.0,5,2.73,1920,1080,0,0,1,2.6,1536.0,1,1,0,0,0,1,1799.0
1038,4,3,17.3,8.0,2,2.8,1920,1080,0,0,1,1.8,1152.0,1,1,0,0,1,0,1099.0
699,10,3,14.0,4.0,5,2.1,1366,768,0,0,1,1.1,500.0,0,1,0,1,0,0,299.0
458,7,3,14.0,4.0,5,1.48,1366,768,0,0,1,2.4,256.0,1,0,0,1,0,0,1099.99
244,11,1,17.3,8.0,5,2.7,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,1199.0
738,7,2,11.6,2.0,5,1.17,1366,768,0,0,1,1.6,32.0,0,0,1,1,0,0,209.0
37,4,3,15.6,6.0,5,2.3,1366,768,0,0,1,2.4,1024.0,0,1,0,1,0,0,459.0
732,7,3,15.6,6.0,5,2.04,1366,768,0,0,1,2.7,1024.0,0,1,0,1,0,0,579.0
1173,10,3,14.0,8.0,5,1.75,1920,1080,0,1,1,1.6,256.0,1,0,0,0,1,0,1116.02
113,7,3,17.3,8.0,5,2.63,1920,1080,0,0,1,2.7,256.0,1,0,0,0,0,1,1200.0
1146,4,3,15.6,8.0,5,2.02,1920,1080,0,0,1,1.8,2304.0,1,1,0,0,1,0,1142.4
1100,0,3,15.6,8.0,5,2.4,1920,1080,0,0,1,2.5,1280.0,1,1,0,0,0,1,799.0
407,10,3,14.0,8.0,4,1.5,1920,1080,0,1,1,2.7,512.0,1,0,0,0,1,0,799.0
1256,7,3,15.6,8.0,5,1.91,1920,1080,0,1,1,2.7,1024.0,0,1,0,0,0,1,979.0
269,4,3,15.6,4.0,7,2.24,1366,768,0,0,1,2.3,500.0,0,1,0,1,0,0,737.0
404,0,3,15.6,4.0,2,2.4,1366,768,0,0,1,1.6,500.0,0,1,0,1,0,0,289.0
897,10,3,14.0,8.0,5,1.75,1920,1080,0,1,1,1.6,256.0,1,0,0,1,0,0,1049.0
436,7,5,15.6,8.0,5,2.31,1920,1080,0,1,1,2.9,512.0,1,0,0,1,0,0,1534.0
717,2,4,15.6,8.0,5,1.7,1920,1080,0,0,1,2.5,256.0,1,0,0,0,0,1,977.0
595,4,3,15.6,4.0,2,2.2,1366,768,0,0,1,1.6,500.0,0,1,0,1,0,0,324.0
276,2,4,13.3,8.0,5,1.45,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,1280.0
812,6,4,12.3,16.0,1,1.1,2400,1600,1,0,1,1.3,512.0,1,0,0,1,0,0,2199.0
497,4,3,15.6,4.0,2,2.2,1366,768,0,0,1,1.6,500.0,0,1,0,1,0,0,274.9
85,4,3,17.3,8.0,2,2.8,1920,1080,0,1,1,1.6,1152.0,1,1,0,0,1,0,889.0
557,7,3,17.3,8.0,5,2.5,1920,1080,0,0,1,1.6,1152.0,1,1,0,0,0,1,977.0
757,10,3,15.6,8.0,5,2.3,1920,1080,0,1,1,2.5,256.0,1,0,0,0,0,1,1011.99
564,4,3,15.6,8.0,5,2.36,1920,1080,0,0,1,2.5,256.0,1,0,0,0,1,0,889.0
895,0,3,15.6,4.0,5,2.23,1920,1080,0,0,1,2.5,1024.0,0,1,0,0,0,1,616.0
365,7,4,12.5,4.0,5,1.26,1366,768,0,0,1,2.5,256.0,1,0,0,1,0,0,1559.0
769,10,3,14.0,8.0,7,1.7,1920,1080,0,0,1,2.3,180.0,1,0,0,1,0,0,1199.0
324,0,0,13.3,8.0,5,1.5,1920,1080,1,1,1,1.6,256.0,1,0,0,1,0,0,847.0
844,15,4,13.3,8.0,5,0.81,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,1499.0
924,4,3,15.6,8.0,5,2.2,1920,1080,0,0,1,1.8,256.0,1,0,0,0,1,0,919.0
221,11,1,17.3,16.0,5,2.9,1920,1080,0,0,1,2.8,1280.0,1,1,0,0,0,1,2029.0
348,4,4,13.3,8.0,5,1.21,3840,2160,1,1,1,1.8,256.0,1,0,0,1,0,0,1949.0
229,0,3,15.6,6.0,5,2.1,1366,768,0,0,0,3.0,1024.0,0,1,0,0,1,0,409.0
168,4,3,15.6,8.0,5,2.18,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,795.0
74,1,4,15.4,16.0,8,1.83,2880,1800,0,1,1,2.7,512.0,1,0,0,0,1,0,2537.45
405,10,1,15.6,16.0,5,2.4,1920,1080,0,0,1,2.8,512.0,1,0,0,0,0,1,1199.0
760,10,3,15.6,8.0,5,2.05,1920,1080,0,0,1,1.6,256.0,1,0,0,1,0,0,739.0
941,7,0,13.3,8.0,5,1.29,3840,2160,1,1,1,1.6,256.0,1,0,0,1,0,0,1499.0
868,4,1,15.6,16.0,5,3.49,1920,1080,0,0,1,2.9,1280.0,1,1,0,0,0,1,2813.75
65,10,3,15.6,4.0,5,2.4,1920,1080,0,0,1,2.5,1024.0,0,1,0,0,0,1,609.0
314,11,1,15.6,8.0,5,2.4,1920,1080,0,0,1,2.6,1152.0,1,1,0,0,0,1,1229.0
1034,10,3,14.0,4.0,5,1.7,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,699.0
1114,4,1,15.6,8.0,5,2.56,1920,1080,0,0,1,2.8,1152.0,1,1,0,0,0,1,1060.49
1175,10,3,15.6,8.0,5,1.99,1920,1080,0,1,1,2.7,512.0,1,0,0,1,0,0,1729.0
321,10,3,15.6,4.0,5,2.1,1366,768,0,0,1,2.3,128.0,1,0,0,1,0,0,493.0
467,7,3,14.0,4.0,5,1.54,1920,1080,0,0,1,2.3,500.0,0,1,0,1,0,0,1000.0
1022,4,4,13.3,16.0,5,1.21,3840,2160,1,1,1,1.8,1024.0,1,0,0,1,0,0,2499.0
629,10,3,15.6,6.0,5,2.2,1920,1080,0,0,1,2.5,256.0,1,0,0,1,0,0,579.0
433,10,1,15.6,8.0,5,2.5,1920,1080,0,1,1,2.8,1152.0,1,1,0,0,0,1,1048.0
1169,10,0,13.3,16.0,5,1.3,3200,1800,1,1,1,2.5,512.0,1,0,0,1,0,0,1499.0
741,4,4,13.3,8.0,5,1.29,3200,1800,1,0,1,2.7,256.0,1,0,0,1,0,0,1477.0
131,2,1,15.6,8.0,5,2.45,1920,1080,0,0,0,3.0,1024.0,0,1,0,0,1,0,699.0
1035,2,3,15.6,4.0,5,2.0,1920,1080,0,0,1,1.1,1024.0,0,1,0,1,0,0,344.0
1130,4,3,15.6,4.0,5,1.9,1366,768,0,0,1,2.5,500.0,0,1,0,1,0,0,825.0
787,2,1,17.3,8.0,5,2.7,1920,1080,0,1,1,2.8,1280.0,1,1,0,0,0,1,1599.0
1092,2,3,15.6,4.0,5,2.0,1366,768,0,0,0,1.8,500.0,0,1,0,0,1,0,349.0
1058,0,3,15.6,12.0,5,2.4,1920,1080,0,0,1,2.5,1152.0,1,1,0,0,0,1,1009.0
1132,7,3,15.6,6.0,5,2.19,1366,768,0,0,1,2.5,1024.0,0,1,0,0,1,0,764.0
335,2,1,15.6,16.0,5,2.34,1920,1080,0,1,1,2.6,1280.0,1,1,0,0,0,1,2325.0
847,10,3,17.3,4.0,5,2.79,1600,900,0,0,1,2.5,1024.0,0,1,0,0,0,1,589.0
999,10,4,14.0,8.0,5,1.13,2560,1440,0,1,1,2.7,512.0,1,0,0,1,0,0,2282.0
1275,0,3,13.3,4.0,5,1.6,1366,768,0,0,1,2.3,128.0,1,0,0,1,0,0,655.0
1079,13,4,13.5,4.0,6,1.252,2256,1504,1,0,1,2.2,128.0,1,0,0,1,0,0,989.0
3,7,0,13.3,4.0,5,1.28,1920,1080,1,0,1,2.5,256.0,1,0,0,1,0,0,1700.0
107,10,3,15.6,4.0,5,2.2,1366,768,0,0,1,1.1,1024.0,0,1,0,1,0,0,309.0
119,10,3,15.6,8.0,5,2.29,1366,768,0,0,1,2.3,1024.0,0,1,0,1,0,0,459.0
393,7,1,15.6,8.0,5,2.62,1920,1080,0,1,1,2.8,1024.0,0,1,0,0,0,1,899.0
1120,10,3,15.6,8.0,5,2.6,1920,1080,0,1,1,2.6,1024.0,0,1,0,0,0,1,899.0
58,4,4,13.3,8.0,5,1.23,1920,1080,0,0,1,1.6,256.0,1,0,0,1,0,0,1399.0
594,1,4,13.3,8.0,8,1.37,2560,1600,0,1,1,2.9,512.0,1,0,0,1,0,0,1958.9
864,4,3,15.6,8.0,5,2.18,1920,1080,0,0,1,2.5,1024.0,0,1,0,1,0,0,836.0
11,10,3,14.0,2.0,5,1.42,1366,768,0,0,1,1.6,32.0,0,0,1,1,0,0,249.0
274,7,3,14.0,4.0,5,1.64,1366,768,0,0,1,2.5,500.0,0,1,0,1,0,0,779.0
